page,product_name,star,title,review,skin_type,brand_name,category,processed_review,star_numeric,sales_ranking
18,식물나라 워터프루프 선 스프레이 1+1 기획,5,,휴가기간에 쓰려고 워터프루프 제품으로 구매했어요  스프레이 타입은 팔다리에 수시로 뿌려주려합니다,[],식물나라,sunspray,"['휴가', '기간', '워터프루프', '타입', '팔다리']",5,1
19,식물나라 워터프루프 선 스프레이 1+1 기획,5,,"여름에 손등, 팔, 목 등에 잘 사용하고 있습니다전신에 크림으로 바르긴 부담스럽고 스프레이 가볍게뿌려주면 즉각 쿨링감에 시원촉촉하게 발려서 좋아요!끈적함도 없어서 햇빛 뜨거울 때 수시로 덧뿌려주기 좋습니당",[],식물나라,sunspray,"['여름', '손등', '팔', '목', '전신', '크림', '부담', '쿨링감', '시원', '촉촉', '햇빛', '덧']",5,1
19,식물나라 워터프루프 선 스프레이 1+1 기획,5,,물에는 잘 안 지워지는거 같음 냄새가 진짜 이상함 차라리 무향이 나을거 같아요 재구매의사 놉,[],식물나라,sunspray,"['물', '냄새', '재구매의사']",5,1
19,식물나라 워터프루프 선 스프레이 1+1 기획,5,,간편해서 좋고 자주 사용할 거 같아요! 최고!! 배송도 빠르고 좋습니다.,[],식물나라,sunspray,"['간편', '최고', '배송']",5,1
19,식물나라 워터프루프 선 스프레이 1+1 기획,5,,반바지나 반팔입을 때마다 항상 뿌리는 템이에요!!흡수가 굉장히 빨라서 절대 안끈적거려요!!해외 선스프레이보다 정말 훨씬 👍👍,[],식물나라,sunspray,"['반바지', '팔', '절대', '안끈적', '해외']",5,1
19,식물나라 워터프루프 선 스프레이 1+1 기획,5,,놀이공원가서 정말 달 사용했어요~ 쉽게 뿌리기만 하면 되니까손에 묻지도 않고 효과도 좋았습니다!,[],식물나라,sunspray,"['놀이공원', '손', '효과']",5,1
19,식물나라 워터프루프 선 스프레이 1+1 기획,5,,여름 필수품 스프레이타입 썬크림 입니다. 피부를 위해 꼭 필요한 크림 입니다.,[],식물나라,sunspray,"['여름', '필수품', '타입', '썬크림', '피부', '필요', '크림']",5,1
19,식물나라 워터프루프 선 스프레이 1+1 기획,5,,다들 선크림 얼굴에만 바를때 팔이랑 손가락 신경쓰는 사람이라 좋아요,"['복합성', '겨울쿨톤', '각질', '미백']",식물나라,sunspray,"['선크림', '얼굴', '팔', '이랑', '손가락', '신경', '사람']",5,1
19,식물나라 워터프루프 선 스프레이 1+1 기획,5,,요즘 같이 햇빛이 쨍쨍한 날 이 제품을 사용하면 자외선 차단도 되고 시원하기도 하고 완전 일석이조예요. 저는 얼굴보다는 목이나 팔에 주로 바르는데 정말 좋더라고요. 대신 나중에 클렌징워터로 꼼꼼하게 닦는 걸 추천해요. 클렌징워터로 먼저 닦아주지 않으면 피부가 미끌거리더라고요. 어쨌든 간편하면서도 시원한 자외선 차단제로 추천합니다.,[],식물나라,sunspray,"['요즘', '햇빛', '자외선', '차단', '완전', '일석이조', '얼굴', '목', '팔', '대신', '나중', '클렌징', '워터', '추천', '클렌징', '워터', '피부', '간편', '자외선 차단제', '추천']",5,1
19,식물나라 워터프루프 선 스프레이 1+1 기획,3,,바다에서 수영하는 사람들에게는 보호력이 약해요. 방수 선크림을 바르고 두 번째 단계로 선스프레이를 하루 종일 많이 사용했지만 햇볕에 노출된 다리가 심하게 탔어요. ㅠㅠ 방수 효과가 상당히 의심스러워요. 장점이라면 빠르게 흡수되고  덧바를 때 사용하기 편하다는 점이에요.,[],식물나라,sunspray,"['바다', '수영', '사람', '보호', '방수', '선크림', '단계', '하루', '종일', '햇볕', '노출', '다리', '방수', '효과', '의심', '장점', '흡수', '덧바르']",3,1
20,식물나라 워터프루프 선 스프레이 1+1 기획,3,,뒷목이나 팔에 뿌리기 좋아요. 그런데 분사가스냄새? 같은 그 특유의 냄새가.. 너무 머리아프고 멀미남. 이 브랜드의 짜서 바르는 선크림이랑 다른 선스틱에서도 이런 냄새가 나는 걸 보면 그 특유의 냄새인가 싶음ㅜ 이것만 빼면 참 좋은데🥲,"['약건성', '여름쿨톤', '탄력']",식물나라,sunspray,"['목', '팔', '분사', '가스', '냄새', '특유', '냄새', '머리', '멀미', '브랜드', '선크림', '이랑', '선스틱', '냄새', '특유', '냄새', '인가']",3,1
20,식물나라 워터프루프 선 스프레이 1+1 기획,5,,화장위에 덧바르려고 구매함 보통 호흡기에 들어가지 말라고 얼굴에 직접 분사하면 안된다는 거래요 그래서 저는 보통 콧구멍에 휴지 조금... 뜯고 놓고... 얼굴에서 최대한 많이 떨어진 거리에서 얼굴에 뿌려줍니다 백탁없어요 화장위데 쓰기 괜찮은 제픔,"['건성', '쿨톤', '다크서클', '민감성']",식물나라,sunspray,"['화장', '덧바르', '호흡기', '얼굴', '분사', '하면', '거래', '콧구멍', '휴지', '얼굴', '최대한', '거리', '얼굴', '백탁', '장위', '쓰기']",5,1
20,식물나라 워터프루프 선 스프레이 1+1 기획,5,,요즘 야외러닝해서 안탈려고 구매했어요! 스프레이라서 다리쪽 바르기 좋아용,"['민감성', '봄웜톤', '민감성', '트러블']",식물나라,sunspray,"['요즘', '야외', '러닝', '다리']",5,1
20,식물나라 워터프루프 선 스프레이 1+1 기획,4,,요즘 올영에 선스프레이가 엊ㅅ어서 구매해봤어요ㅜㅜ 아빠사드렸는데 아직은 장몰으겠어용 얼굴에 쓰는 식물 니라 썬크림은 별로여서 바디용으로 구매해봤슴당,"['건성', '겨울쿨톤', '다크서클', '민감성']",식물나라,sunspray,"['요즘', '올영', '아빠', '얼굴', '식물', '썬크림']",4,1
20,식물나라 워터프루프 선 스프레이 1+1 기획,5,,워터프루프라 좋아요 물놀이 가기 전 필수템이라규 생각해요,"['건성', '쿨톤', '잡티']",식물나라,sunspray,"['워터프루프', '물놀이', '필수템', '생각']",5,1
20,식물나라 워터프루프 선 스프레이 1+1 기획,5,,가스형이지만 분사력 좋고 너무 파우더리하지않으면서 유분기나 끈적임이 없어서 좋았어요!햇빛 알레르기때문에 3시간 간격으로 선크림 덧바르는데 막 뿌랴도되서 좋아요!,"['건성', '겨울쿨톤', '모공', '미백']",식물나라,sunspray,"['가스', '분사력', '파우더', '유분기', '햇빛', '알레르기', '시간', '간격', '선크림', '덧바르']",5,1
20,식물나라 워터프루프 선 스프레이 1+1 기획,1,,절대 사지 마세요. 효과 없습니다. 피부 다 타고얼굴 기미 올라왔습니다. 이거랑 같은 브랜드 선크림도 샀는데 둘 다 최악입니다. 차단 전혀안됩니다.,"['건성', '쿨톤', '민감성', '아토피']",식물나라,sunspray,"['절대', '효과', '피부', '얼굴', '기미', '브랜드', '선크림', '최악', '차단']",1,1
20,식물나라 워터프루프 선 스프레이 1+1 기획,5,,팔에 바르기 좋아서 몇통째 쓰고있어요 !! 크림보다 스프레이 형식이 좋네용,"['민감성', '봄웜톤', '트러블']",식물나라,sunspray,"['팔', '좋아서', '통째', '크림', '형식']",5,1
20,식물나라 워터프루프 선 스프레이 1+1 기획,5,,평소에 광고도 많이 보고 유명한 제품이라 이번 세일하는 동안 구매했어요,"['건성', '쿨톤', '잡티']",식물나라,sunspray,"['평소', '광고', '이번', '세일', '동안']",5,1
20,식물나라 워터프루프 선 스프레이 1+1 기획,5,,곧 여행을 갈 일이 있어서 구매했어요!뿌리는 타입이라 편하게 이용할 수 있을 것 같아요,"['복합성', '웜톤', '트러블']",식물나라,sunspray,"['여행', '타입', '이용']",5,1
21,식물나라 워터프루프 선 스프레이 1+1 기획,5,,"스프레이 형식이라 쓰기 편하긴 한데, 진짜 양 적어요. 1+1아니고 1개 가격이면 절대 안살.. 하지만 편해서 외출전에 팔다리에 쭉 뿌려주고 나갑니다 ㅎㅎ 한 세트 더 사려고요","['복합성', '봄웜톤', '민감성']",식물나라,sunspray,"['형식', '쓰기', '1+1', '가격', '절대', '편해', '외출', '팔다리', '세트']",5,1
21,식물나라 워터프루프 선 스프레이 1+1 기획,5,,스프레이형식이라 뿌리기 간편하고여행 갔을 때 가지고 다니면서 몸과 얼굴에 수시로 뿌려주기 좋아요,"['복합성', '여름쿨톤', '각질', '모공']",식물나라,sunspray,"['형식', '간편', '여행', '몸', '얼굴']",5,1
21,식물나라 워터프루프 선 스프레이 1+1 기획,4,,뿌리면 시원하고 뿌렸다는 느낌이 없다는 부분이 장점입니다! 다만 이게 잘 뿌려진건지 선 차단이 잘 되는지 잘 모르겠는 부분이 있어서 저는 선크림을 바른 뒤 나가서 더울때 선차단을 조금 보충해주고 싶을때 뿌려줬습니다!,"['복합성', '여름쿨톤', '각질', '민감성']",식물나라,sunspray,"['느낌', '부분', '장점', '건지', '차단', '부분', '선크림', '차단', '보충']",4,1
21,식물나라 워터프루프 선 스프레이 1+1 기획,5,,사알짝 끈적한데 사용하기 나쁘지 않아요그래도 재구매는 생각해볼듯,"['복합성', '여름쿨톤', '다크서클', '블랙헤드']",식물나라,sunspray,"['나쁘지 않아', '재구매', '생각']",5,1
21,식물나라 워터프루프 선 스프레이 1+1 기획,5,,계속 재구매하고 있는 상품이예요.가성비갑.뿌리면 시원한 느낌이 더 좋아요,"['민감성', '쿨톤', '민감성', '블랙헤드']",식물나라,sunspray,"['재구매', '상품', '가성비', '뿌리', '느낌']",5,1
21,식물나라 워터프루프 선 스프레이 1+1 기획,5,,양많고 1+1해서 너무 좋았어요 ㅠㅠ 기내반입안돼서 여행땨는 못썼지만요..ㅠㅠ,"['복합성', '겨울쿨톤', '모공', '민감성']",식물나라,sunspray,"['1+1', '기내', '반입']",5,1
21,식물나라 워터프루프 선 스프레이 1+1 기획,5,,이번 여름 벌써 재구매입니다...... 이러다가 재재구매하는 거 아닐지 걱정되네여,"['복합성', '봄웜톤', '미백', '트러블']",식물나라,sunspray,"['이번', '여름', '재구매', '재구매', '걱정']",5,1
21,식물나라 워터프루프 선 스프레이 1+1 기획,4,,뿌린 직후는 좀 미끌 거리지만 시간이 지나면서 싹 흡수됩니다. 스프레이 형식이라 개방된 공간에서 사용해 주셔야지 아님 냄새가..,[],식물나라,sunspray,"['직후', '끌', '거리', '시간', '흡수', '형식', '개방', '공간', '냄새']",4,1
21,식물나라 워터프루프 선 스프레이 1+1 기획,5,,이렇게 자외선 강할때 드러나는 몸 부위에 가볍게 사용해주시 좋아요,[],식물나라,sunspray,"['자외선', '몸', '부위', '해주시']",5,1
21,식물나라 워터프루프 선 스프레이 1+1 기획,5,,관리하기 힘든팔뚝 부분에 뿌려주려고구매했어요잘 사용하도록 하겠습니다감사합니다,"['복합성', '봄웜톤', '미백', '잡티']",식물나라,sunspray,"['관리', '팔뚝', '부분', '감사']",5,1
22,식물나라 워터프루프 선 스프레이 1+1 기획,4,,여름이라 구매했습니다.. 3일쓰니 없어요..ㅠㅠ 스프레이라서 긴편하긴해요!,"['건성', '봄웜톤', '각질', '미백']",식물나라,sunspray,['여름'],4,1
22,식물나라 워터프루프 선 스프레이 1+1 기획,5,,이번 여름은 이 썬크림으류 버텼다팔 다리 신경안쌐ㅅ는데 이걸로 이번 여름 지냈기,[],식물나라,sunspray,"['이번', '여름', '썬크림', '팔', '다리', '이번', '여름']",5,1
22,식물나라 워터프루프 선 스프레이 1+1 기획,5,,저렴하지만퀄리티는 뛰어나여재구매할게요.왕추천합니다람쥐,[],식물나라,sunspray,"['재구매', '왕', '추천', '다람쥐']",5,1
22,식물나라 워터프루프 선 스프레이 1+1 기획,5,,가성비가심비이것만한 것이 없어요식물나라 순하도 무엇보다 아이들도 사용가능,"['지성', '쿨톤', '각질', '모공']",식물나라,sunspray,"['가성비', '없어', '식물나라', '하도', '아이들', '가능']",5,1
22,식물나라 워터프루프 선 스프레이 1+1 기획,5,,편리하게 쓸수있어요 잘 쓰고있어요 해외여행가서 잘쓰고있어요 감사합니다 또 사고싶어요,"['지성', '여름쿨톤', '트러블']",식물나라,sunspray,"['편리', '해외여행', '감사']",5,1
22,식물나라 워터프루프 선 스프레이 1+1 기획,1,,기획이고 마침 몸에 바를 썬크림이 필요해서 샀는데 처음엔 몰랐는데 하얀 가루가 너무 떨어져서 지금 한 세번? 사용하고 방구석템...^^,"['복합성', '가을웜톤', '각질', '모공']",식물나라,sunspray,"['기획', '몸', '썬크림', '필요', '처음', '가루', '세번']",1,1
22,식물나라 워터프루프 선 스프레이 1+1 기획,5,,요즘 날씨 선크림 없이 나가면 정말 살이 금방 타들어가는 느낌입니다.. 나가기 전에 팔 다리에 꼭 뿌리고 나가요... 스프레이 분사력 아주 좋고 향도 부담스럽지 않고 확실히 뿌리고 나갔을 때 덜 타요... 너무 힘들어요 올해 여름..,"['민감성', '여름쿨톤', '민감성', '잡티']",식물나라,sunspray,"['요즘', '날씨', '선크림', '느낌', '팔', '다리', '분사력', '부담', '타요', '올해', '여름']",5,1
22,식물나라 워터프루프 선 스프레이 1+1 기획,5,,캠핑시 바디에 사용하려고 샀어요 막 뿌리고 분사력이 좋아요,"['복합성', '봄웜톤', '모공', '블랙헤드']",식물나라,sunspray,"['캠핑', '분사력']",5,1
22,식물나라 워터프루프 선 스프레이 1+1 기획,5,,여행가서 진짜 잘썼지만 양이 3일쓰니깐 없어요 두명이서쎃는데,"['복합성', '웜톤', '모공', '미백']",식물나라,sunspray,['여행'],5,1
22,식물나라 워터프루프 선 스프레이 1+1 기획,5,,벌써 앤통째 사용중 입추가 온다는데.아직도 너무 찜통더위라 잠깐만 밖에 잇어도 온몸이 타들어 가는 느낌이에요 ㅠㅠㅠ 이제 필수 사용시대,[],식물나라,sunspray,"['통째', '입추', '직도', '찜통더위', '잠깐', '밖', '온몸', '느낌', '필수', '시대']",5,1
23,식물나라 워터프루프 선 스프레이 1+1 기획,5,,선크림 못바르고 나와서 팔에 햇빛때뭉에 따가웠을때 급하게샀는데 쿨링감도 되고 뿌리는거라 편해요,[],식물나라,sunspray,"['선크림', '팔', '쿨링감', '편해']",5,1
23,식물나라 워터프루프 선 스프레이 1+1 기획,5,,현관에 두고 외출할 때 팔 다리에 뿌립니다. 잘 사용하고 있어요.,[],식물나라,sunspray,"['현관', '외출', '팔', '다리']",5,1
23,식물나라 워터프루프 선 스프레이 1+1 기획,5,,여름휴가때 쓰려고 1+1으로 구매 했어요 하나바께 안썼고 다음에 또 쓰려구요 끈적이지 않아서 좋네요,[],식물나라,sunspray,"['여름휴가', '1+1', '다음']",5,1
23,식물나라 워터프루프 선 스프레이 1+1 기획,5,,공기에 뿌려지는것도 많긴한데 저렴하고 쉽게 바를수 있는 선스레이 좋습니다~,[],식물나라,sunspray,['공기'],5,1
23,식물나라 워터프루프 선 스프레이 1+1 기획,4,,바디에 선크림으로 바르기 너무 귀찮아서 샀는데 대충 막 뿌리고 나가기 좋아요!스프레이라서 선크림 안 바르고 나갈거 한 번 더 바르고 나갈 수 있어서 좋아요,[],식물나라,sunspray,"['선크림', '선크림']",4,1
23,식물나라 워터프루프 선 스프레이 1+1 기획,4,,금방써서 아쉽긴 하지만 다리나 팔 부위에 빠르고 간편하게 바를 수 있어서 너무 좋아요!! 전 그래서 다시 자 구매 했숩니당 ㅎㅎ그리고 일반 선크림과 달리 물에 들어가도 안 지워지는 효과는 분명 있습니다!!,[],식물나라,sunspray,"['다리', '팔', '부위', '간편', '일반', '선크림', '물', '효과']",4,1
23,식물나라 워터프루프 선 스프레이 1+1 기획,5,,할인 중이라서 가격이 좋습니다~~~ 너무 좋아서 재구매했습니다~~~저는 이 제품 완전 추천합니다~,[],식물나라,sunspray,"['할인', '가격', '좋아서', '재구매', '완전', '추천']",5,1
23,식물나라 워터프루프 선 스프레이 1+1 기획,5,,크림제형 선크림 바르고 외출전에 노출된 팔다리 전용으로 쓱쓱 뿌려주는데 스프레이 타입이라 편해서 자주 애용해요,[],식물나라,sunspray,"['크림', '선크림', '외출', '노출', '팔다리', '전용', '타입', '편해', '애용']",5,1
23,식물나라 워터프루프 선 스프레이 1+1 기획,5,,1+1 할인할 때 쟁여뒀어요 이번 여름은 바다로 휴가가는데 꼭 챙겨가려구요,[],식물나라,sunspray,"['1+1', '할인', '이번', '여름', '바다', '휴가']",5,1
23,식물나라 워터프루프 선 스프레이 1+1 기획,4,,엄청분사력이 좋다해야하나 꾹누르면 엄청 나와요. 약간의 끈적임은 감수하세요,[],식물나라,sunspray,"['분사력', '약간', '감수']",4,1
24,식물나라 워터프루프 선 스프레이 1+1 기획,5,,원래 썬크림 바르는 걸 너무 귀찮아해서 안 바르는데이번 여름 진짜 덥기도 하고 시계 찬 부분만 안탄걸보니 정말 많이 탔더라 싶더라구욤그래서 이번엔 쓰기 편한 선스프레이를 사봤는데그냥 뿌리기만 하면 돼서 너무 편해요!!,[],식물나라,sunspray,"['원래', '썬크림', '데이', '여름', '시계', '부분', '이번', '쓰기', '편해']",5,1
24,식물나라 워터프루프 선 스프레이 1+1 기획,5,,"썬크림 구매하면서 같이 구매했는데, 얼굴 이외의 부피(팔, 어깨 등)에 편하게 뿌리면 되어서 편리하고 좋네요~👍",[],식물나라,sunspray,"['썬크림', '얼굴', '이외', '부피', '팔', '어깨', '편리']",5,1
24,식물나라 워터프루프 선 스프레이 1+1 기획,5,,워터프루프 선 스프레이 만족합니다. 피부가 건조하지않고 촉촉하면서 땀에도 잘 지워지지않아 좋아요.,[],식물나라,sunspray,"['워터프루프', '만족', '피부', '건조', '촉촉', '땀']",5,1
24,식물나라 워터프루프 선 스프레이 1+1 기획,5,,선크림 직접 손으류 바르는거보단 편하구 괜찮은데 양이 너무 적은거같아용.. 일주일?정도 쓰면 거의 다 써서..,[],식물나라,sunspray,"['선크림', '손', '일주일', '정도']",5,1
24,식물나라 워터프루프 선 스프레이 1+1 기획,5,,여름 돼서 팔다리에더 선크림 발라야하는데 선크림 바르면 끈적이는 느낌이 싫었는데 이건 보송하게 마무리돼요,[],식물나라,sunspray,"['여름', '팔다리', '에더', '선크림', '선크림', '느낌', '이건', '보송', '마무리']",5,1
24,식물나라 워터프루프 선 스프레이 1+1 기획,5,,전날밤 바로드림으로 구매했더니 11시  도착했어오. 행사가로 저렴하게 잘 샀어요.,[],식물나라,sunspray,"['전날', '밤', '바로', '드림', '도착', '행사', '가로']",5,1
24,식물나라 워터프루프 선 스프레이 1+1 기획,5,,여름 필수템이에요특히 팔다리에 뿌리기 너무 편하고갖고다니기에도 좋아요다만 향이 좀 그렇긴한데심하진않아서 재구매했었습니다!!!,[],식물나라,sunspray,"['여름', '필수템', '팔다리', '하진', '재구매']",5,1
24,식물나라 워터프루프 선 스프레이 1+1 기획,5,,야외 운동할때 사용해 봤는데 흡수잘되고 끈적임도 적어요.,[],식물나라,sunspray,"['야외', '운동', '흡수']",5,1
24,식물나라 워터프루프 선 스프레이 1+1 기획,5,,외부활동 많을때 꼭챙겨서 꼭 뿌립니다백탁이 없어서 사용하기 편합니다,[],식물나라,sunspray,"['외부', '활동', '백탁']",5,1
24,식물나라 워터프루프 선 스프레이 1+1 기획,5,,여름에 사용하기 좋은 제품이에요 계속 사용할것같아요 짱 좋습니다 마음에 듬,[],식물나라,sunspray,"['여름', '마음']",5,1
25,식물나라 워터프루프 선 스프레이 1+1 기획,5,,바디용으로 구매했는데 백탁없고 쿨링효과도 있어서 좋아요!,[],식물나라,sunspray,"['백탁', '쿨링', '효과']",5,1
25,식물나라 워터프루프 선 스프레이 1+1 기획,5,,해외 여행갔을 때 잘 사용해서 이번 휴양지에도 들고가요~피부가 잘타고 아주 예민한데 이 제품 사용했을 때는 자극없이 차단 잘 되더라고요 좋아요,[],식물나라,sunspray,"['해외', '여행', '이번', '휴양지', '가요', '피부', '예민', '자극', '차단']",5,1
25,식물나라 워터프루프 선 스프레이 1+1 기획,5,,스프레이라서 뿌리기 너무 편하고 워터프루프라는 말이 너무 믿음직해요ㅎㅎ.. 바다 가서도 사용해 보고 한 달 후기 남기겠습니다,[],식물나라,sunspray,"['워터프루프', '바다', '한 달']",5,1
25,식물나라 워터프루프 선 스프레이 1+1 기획,5,,이거쓰고 뭐 얼라왓어요ㅠㅠ편하게 쓰랴고 산건데 저링은 안맞나봐요,[],식물나라,sunspray,[],5,1
25,식물나라 워터프루프 선 스프레이 1+1 기획,4,,식물나라 썬 스프레이끈적임 없이 뿌려서 간편하게 사용할 수 있어서 좋아요,[],식물나라,sunspray,"['식물나라', '간편']",4,1
25,식물나라 워터프루프 선 스프레이 1+1 기획,5,,간편해서 잘사용하고 있어요!!!백타현상도 많이 없고 간지럽지도 않음,[],식물나라,sunspray,"['간편', '타', '현상']",5,1
25,식물나라 워터프루프 선 스프레이 1+1 기획,5,,곧 여름이 다가와서 전신에 뿌릴려구 삿어용 뿌리는스프레이가 이거밖에없는데 원쁠원이라닛,[],식물나라,sunspray,"['여름', '전신', '어용']",5,1
25,식물나라 워터프루프 선 스프레이 1+1 기획,4,,여름 휴가 바닷가 가서 사용하려고 구입했어요편하게 사용 할 수 있어 좋을 거 같아요,[],식물나라,sunspray,"['여름', '휴가', '바닷가', '구입']",4,1
25,식물나라 워터프루프 선 스프레이 1+1 기획,5,,제주도 갈 때 팔에 뿌릴 게 필요해서 샀는데 아직 써보진 않았지만 리뷰가 젤 많아서 사봤어용~ 이번에 1+1 이라 좋은 것 같아요💙 +지수도 높아서 좋네요🤍💙🤍,[],식물나라,sunspray,"['제주도', '팔', '필요', '리뷰', '이번', '1+1', '지수']",5,1
25,식물나라 워터프루프 선 스프레이 1+1 기획,5,,썬크림 바르는 거 정말 귀찮아 하는데 요즘 여름이 되서 더 더워져서 썬크림을 안바르면 정말 탈 것 같아서 썬스프레이를 찾다가 식물나라꺼를 사봤는데 괜찮은 것 같네요 바쁠때도 스프레이 형식이라 몇번만 흔들고 뿌려도 되서 정말 편합니다,[],식물나라,sunspray,"['썬크림', '요즘', '여름', '썬크림', '썬스프레이', '식물나라', '형식']",5,1
26,식물나라 워터프루프 선 스프레이 1+1 기획,4,,안개분사 형식으로 시원하게 뿌릴 수 있습니다. 용량이 많고 세일해서 구매해봤어요.,"['복합성', '봄웜톤', '민감성', '잡티']",식물나라,sunspray,"['안개', '분사', '형식', '용량', '세일', '해서']",4,1
26,식물나라 워터프루프 선 스프레이 1+1 기획,5,,1+1기획이라 좋아요 세일도 많이 해주세요 상당히 헤퍼요ㅠ,"['복합성', '쿨톤', '각질', '미백']",식물나라,sunspray,"['1+1', '기획', '세일']",5,1
26,식물나라 워터프루프 선 스프레이 1+1 기획,5,,사용하다보면 헤프지만 몸이든 얼굴이든 분사하면 되니 간편해서 굿,"['복합성', '쿨톤', '각질', '미백']",식물나라,sunspray,"['몸', '얼굴', '분사', '하면', '간편', '굿']",5,1
26,식물나라 워터프루프 선 스프레이 1+1 기획,5,,야외활동할때 수시로 뿌려주는 용도로 구매했어요~~~~,"['민감성', '겨울쿨톤', '미백', '블랙헤드']",식물나라,sunspray,"['야외', '활동', '용도']",5,1
26,식물나라 워터프루프 선 스프레이 1+1 기획,5,,넘쪼아요~~ 휘뚜루마뚜루 뿌리기 개조음 ㅠㅠ 스프레이라서 손에도 안묻음!,[],식물나라,sunspray,"['개조', '손']",5,1
26,식물나라 워터프루프 선 스프레이 1+1 기획,5,,요즘 날씨에 외출하기전에 양 팔에 뿌려주면 좋아요. 뿌리고 난 뒤에 끈적임도 전혀 없어요.,[],식물나라,sunspray,"['요즘', '날씨', '외출', '하기', '팔']",5,1
26,식물나라 워터프루프 선 스프레이 1+1 기획,5,,여름이라 선크림을 더 꼼꼼하게 발라야되는데 선크림을 몸에다 바르긴 너무 많이써서 아깝고 찐득하고 그래서 선스프레이 사봤는데ㅠ내가 이것을 왜 이제 알았는데 끈적임도 없고 바르기 진짜 편하고 넘 좋음 단점이 있다면 향? 집 안에서 뿌리긴 향이 죠끔 진하다고 해야하나 그래서 신발장이나 밖에서 뿌리는 걸 추쳔,[],식물나라,sunspray,"['여름', '선크림', '선크림', '몸', '단점', '뿌리', '신발장', '밖']",5,1
26,식물나라 워터프루프 선 스프레이 1+1 기획,5,,물놀이 필수 아이템이라 다 쓰고 재구매했어요. 여름에 이만한 게 없습니다. 워터프루프라 물놀이할 때 뿌리기 좋아요!,"['트러블성', '가을웜톤', '트러블']",식물나라,sunspray,"['물놀이', '필수', '아이템', '재구매', '여름', '이만', '워터프루프', '물놀이']",5,1
26,식물나라 워터프루프 선 스프레이 1+1 기획,5,,가성비 좋은 선 스프레이에요! 분자 같은게 날려서 실내에서 뿌리는거 비추,"['트러블성', '봄웜톤', '각질', '다크서클']",식물나라,sunspray,"['가성비', '분자', '실내']",5,1
26,식물나라 워터프루프 선 스프레이 1+1 기획,5,,엄청 간편하게 바로 쓸 수 있어서 좋아요 차단력도 만족스럽습니다,"['건성', '가을웜톤', '모공', '민감성']",식물나라,sunspray,"['간편', '차단력', '만족']",5,1
27,식물나라 워터프루프 선 스프레이 1+1 기획,5,,괜찮은데 너무 빨리 써서..아쉽네요몇번 안쓰니 없어오ㅋㅋ,"['건성', '웜톤', '다크서클', '모공']",식물나라,sunspray,['없어'],5,1
27,식물나라 워터프루프 선 스프레이 1+1 기획,5,,좋은거 같은데 겁나 빨리없어짐..ㅡㅡ몇번안쓰면 금방 다써서 아쉽,"['건성', '웜톤', '다크서클', '모공']",식물나라,sunspray,['번안'],5,1
27,식물나라 워터프루프 선 스프레이 1+1 기획,5,,올영에서 세일하기도 하고 평소 궁금햤던제품이기도 해서 사보았어요,"['건성', '겨울쿨톤', '다크서클', '아토피']",식물나라,sunspray,"['올영', '세일', '하기', '평소']",5,1
27,식물나라 워터프루프 선 스프레이 1+1 기획,5,,무난하게 잘 쓰고 있는 스프레이입니다 몸에 뿌리기 좋아서 추천해요,[],식물나라,sunspray,"['무난', '몸', '좋아서', '추천']",5,1
27,식물나라 워터프루프 선 스프레이 1+1 기획,5,,괌여행가서 잘 썼고요 하나도 안 타서 만족합니다 더 사려거요,"['민감성', '여름쿨톤', '민감성']",식물나라,sunspray,"['괌', '여행', '만족', '사려']",5,1
27,식물나라 워터프루프 선 스프레이 1+1 기획,5,,없으면 안돼요.. 선크림 안바르고 나가 놀다가 일광화상 입엏어요 여름엔 걍 바르기 귀찮으면 뿌리는 거 사서 하세여,"['건성', '웜톤', '모공', '미백']",식물나라,sunspray,"['선크림', '일광화상', '여름', '사서']",5,1
27,식물나라 워터프루프 선 스프레이 1+1 기획,5,,바디용 선크림에 적합해여 분사도 고르고 수영장 갈 때나 피부 타는 거 싫으신 분 구매 ㄱㄱ,"['복합성', '봄웜톤', '다크서클', '민감성']",식물나라,sunspray,"['선크림', '분사', '고르고', '수영장', '피부']",5,1
27,식물나라 워터프루프 선 스프레이 1+1 기획,5,,워터프루프고 가성비 좋아서 휴가갔을 때 팍팍 뿌렸습니다. 만족해요~,"['복합성', '가을웜톤', '각질', '모공']",식물나라,sunspray,"['워터프루프', '가성비', '좋아서', '휴가', '만족']",5,1
27,식물나라 워터프루프 선 스프레이 1+1 기획,2,,너무 금방 써버린다..? 끈적임없고 여름에 몸에 마음의 안정처럼 뿌리는거 좋더라구요 근데 너무 금방 사라져서 놀랬고 이렇게 뿌려서 효과가 있을까 싶어여 저는 탄거같아요,"['복합성', '웜톤', '각질', '모공']",식물나라,sunspray,"['여름', '몸', '마음', '안정', '효과']",2,1
27,식물나라 워터프루프 선 스프레이 1+1 기획,5,,밖에서 일해야되는 일이 있을때 사용하는 아이템인데 편리해서 좋았습니당.,"['건성', '겨울쿨톤', '다크서클', '블랙헤드']",식물나라,sunspray,"['밖', '아이템', '편리', '해서']",5,1
28,식물나라 워터프루프 선 스프레이 1+1 기획,5,,좋긴한데 좀 헤프게 쓰게되는거같아요 가격 하나에 5천이면 쓸만할듯,"['건성', '쿨톤', '다크서클', '미백']",식물나라,sunspray,"['가격', '하나에']",5,1
